node_id,mae_baseline,mae_csp,mae_delta,mae_improve_rate,mse_baseline,mse_csp,mse_delta,mse_improve_rate
839,0.8210795,0.8199439,0.0011355877,0.0013830423,1.0747406,1.075123,-0.0003823042,-0.00035571764
97,0.80792636,0.80679166,0.0011346936,0.0014044518,1.036951,1.0376168,-0.0006659031,-0.00064217416
548,0.81813955,0.8170056,0.0011339784,0.0013860451,1.0385047,1.0383211,0.0001835823,0.0001767756
509,0.84453076,0.8434043,0.0011264682,0.0013338391,1.1367649,1.1380731,-0.0013082027,-0.001150812
185,0.8421689,0.8410432,0.0011257529,0.0013367306,1.146785,1.1411808,0.005604267,0.004886938
473,0.842762,0.84164387,0.0011181235,0.001326737,1.1218233,1.1171331,0.0046901703,0.004180846
368,0.8018517,0.8007439,0.0011078119,0.0013815671,1.0163326,1.0073444,0.008988261,0.008843819
190,0.8767421,0.8756455,0.0010966063,0.001250774,1.1724893,1.1673261,0.0051631927,0.0044036163
243,0.7479779,0.74689186,0.0010860562,0.0014519898,0.9014856,0.9020584,-0.00057280064,-0.0006353963
183,0.8124451,0.8113639,0.0010812283,0.0013308324,1.1149062,1.1128143,0.0020918846,0.0018762875
751,0.8195848,0.8185105,0.0010743141,0.0013108029,1.0363368,1.0330458,0.0032910109,0.003175619
790,0.81904393,0.8179705,0.00107342,0.0013105769,1.069379,1.068169,0.0012099743,0.0011314738
375,0.84471804,0.84365416,0.0010638833,0.0012594537,1.1075133,1.1065251,0.000988245,0.0008923098
246,0.79385006,0.7927906,0.0010594726,0.0013346004,0.98965824,0.9860283,0.0036299229,0.003667855
295,0.8243166,0.82325816,0.0010584593,0.0012840446,1.0806255,1.0873221,-0.006696582,-0.0061969496
165,0.8114857,0.81043273,0.0010529757,0.0012975899,1.0255198,1.0219693,0.0035505295,0.0034621754
892,0.79501563,0.79397017,0.0010454655,0.001315025,0.9911069,0.98719794,0.003908992,0.003944067
884,0.79669255,0.795648,0.0010445714,0.0013111349,0.99263966,0.98426425,0.008375406,0.00843751
408,0.7972682,0.7962298,0.0010384321,0.0013024878,0.99801654,0.9938741,0.004142463,0.004150696
131,0.8113554,0.8103179,0.001037538,0.0012787713,1.0584226,1.061936,-0.0035134554,-0.0033195205
827,0.8239339,0.82290107,0.0010328293,0.0012535341,1.0706943,1.0646793,0.0060150623,0.005617908
453,0.7995414,0.7985139,0.0010275245,0.0012851423,1.0179172,1.0181506,-0.00023341179,-0.00022930333
301,0.81316805,0.81214094,0.0010271072,0.0012630934,1.0577728,1.053466,0.004306793,0.0040715677
932,0.80872965,0.8077116,0.0010180473,0.0012588229,1.045263,1.0389401,0.00632298,0.0060491757
508,0.7679386,0.7669249,0.0010136962,0.0013200224,0.9481284,0.94804543,8.2969666e-05,8.750889e-05
366,0.77771604,0.7767165,0.0009995699,0.0012852633,0.9662897,0.9628893,0.0034003854,0.0035190124
599,0.82585144,0.8248556,0.0009958148,0.0012058038,1.0960175,1.0964022,-0.00038468838,-0.00035098745
438,0.79658645,0.7955926,0.0009938478,0.0012476334,0.99766165,0.9952521,0.0024095774,0.002415225
467,0.7990517,0.7980622,0.0009894967,0.0012383388,1.0087719,1.0058929,0.0028790236,0.0028539887
938,0.83158475,0.8306028,0.0009819269,0.0011807899,1.0903847,1.0854576,0.0049271584,0.004518734
441,0.79814816,0.79720044,0.00094771385,0.0011873909,1.0227661,1.0197301,0.0030360222,0.0029684424
49,0.852084,0.8511451,0.00093889236,0.0011018778,1.1357646,1.1360742,-0.00030958652,-0.00027257984
603,0.8148298,0.81389886,0.00093096495,0.0011425269,1.0498973,1.0471847,0.0027126074,0.0025836884
237,0.7834192,0.7824884,0.00093078613,0.0011881074,0.9855373,0.9817414,0.0037958622,0.0038515662
873,0.7981669,0.7972367,0.0009301901,0.0011654081,1.0103076,1.0100117,0.00029587746,0.0002928588
631,0.8183681,0.81744426,0.0009238124,0.001128847,1.0651543,1.0649124,0.00024187565,0.00022708038
903,0.80750054,0.80658376,0.00091677904,0.0011353294,1.0759429,1.0740373,0.0019055605,0.001771061
13,0.83901334,0.83809805,0.0009152889,0.0010909111,1.1032706,1.099854,0.0034166574,0.0030968443
600,0.77567387,0.7747633,0.00091058016,0.0011739214,0.97434044,0.97541595,-0.0010755062,-0.00110383
200,0.7930448,0.7921351,0.0009096861,0.0011470803,1.0051086,1.0093219,-0.004213333,-0.0041919183
460,0.78895754,0.78805137,0.0009061694,0.0011485656,1.014644,1.01087,0.003774047,0.0037195773
348,0.79348433,0.79258156,0.00090277195,0.0011377312,1.0095114,1.0077039,0.0018074512,0.0017904219
38,0.7748455,0.77394325,0.0009022355,0.001164407,0.94298506,0.9407068,0.0022782683,0.0024160175
4,0.8491155,0.8482133,0.0009021759,0.001062489,1.1385128,1.1375828,0.0009300709,0.00081691734
546,0.7873548,0.7864665,0.0008883476,0.0011282684,1.0312752,1.0290911,0.0021840334,0.002117799
22,0.83360076,0.8327243,0.0008764863,0.0010514462,1.0953239,1.0900832,0.005240679,0.0047845924
771,0.8362407,0.8353651,0.00087559223,0.0010470577,1.1047472,1.099758,0.004989147,0.0045160986
686,0.79812473,0.79725516,0.00086957216,0.0010895191,0.9824264,0.981034,0.0013924241,0.0014173317
68,0.7715088,0.77064115,0.0008676648,0.0011246337,0.9705752,0.9686146,0.0019606352,0.0020200755
858,0.7973616,0.796496,0.00086563826,0.0010856282,0.99277097,0.99230164,0.00046932697,0.00047274446
573,0.8335934,0.8327382,0.00085520744,0.0010259288,1.0978179,1.0940099,0.0038080215,0.0034687188
784,0.7547114,0.75386333,0.0008480549,0.0011236811,0.91876096,0.9180465,0.0007144809,0.00077765697
73,0.8073738,0.8065322,0.0008416176,0.0010424138,1.0527773,1.047878,0.0048992634,0.004653656
6,0.76479316,0.7639603,0.0008328557,0.0010889947,0.95569575,0.9501676,0.005528152,0.005784427
194,0.76776946,0.7669416,0.0008278489,0.001078252,0.97251683,0.97033525,0.0021815896,0.002243241
173,0.82963985,0.8288149,0.0008249283,0.000994321,1.0805683,1.0770382,0.0035301447,0.0032669334
79,0.8069364,0.80611515,0.0008212328,0.001017717,1.0357735,1.0319386,0.0038349628,0.003702511
389,0.83593976,0.83511955,0.0008202195,0.0009811945,1.0655812,1.0663549,-0.0007736683,-0.00072605285
618,0.7730905,0.7722712,0.00081926584,0.0010597283,0.92599845,0.92638445,-0.00038599968,-0.000416847
3,0.7122642,0.7114563,0.00080788136,0.001134244,0.8156993,0.8226642,-0.006964922,-0.008538591
985,0.8082755,0.807472,0.0008035302,0.0009941291,1.0298513,1.028825,0.0010262728,0.0009965252
135,0.81720126,0.81640774,0.00079351664,0.0009710174,1.0339018,1.0318533,0.0020484924,0.001981322
292,0.80321085,0.8024175,0.0007933378,0.000987708,1.028509,1.0282391,0.00026988983,0.0002624088
99,0.81979316,0.819002,0.00079119205,0.0009651118,1.0386001,1.0373691,0.0012309551,0.0011852061
35,0.8368749,0.8360917,0.00078320503,0.0009358687,1.1168905,1.1163663,0.00052428246,0.00046941257
354,0.8541197,0.8533396,0.0007801056,0.00091334456,1.1430743,1.1402581,0.0028162003,0.0024637072
338,0.807286,0.8065116,0.00077444315,0.0009593169,1.0101153,1.0097244,0.00039088726,0.00038697294
444,0.7769464,0.7761786,0.00076782703,0.0009882625,0.9845861,0.98402077,0.00056535006,0.0005742007
660,0.31565958,0.31489602,0.0007635653,0.0024189518,0.24821964,0.2421691,0.006050542,0.024375759
620,0.79481006,0.79404837,0.00076168776,0.0009583268,1.0056547,1.0040429,0.0016118288,0.0016027656
908,0.82713133,0.8263845,0.0007468462,0.00090293546,1.0863341,1.0900251,-0.003690958,-0.003397627
715,0.8313958,0.83065164,0.000744164,0.0008950779,1.0678847,1.0638767,0.0040079355,0.0037531538
136,0.8584037,0.85766417,0.0007395148,0.00086150004,1.1539359,1.1487161,0.005219817,0.0045234896
30,0.8005484,0.7998158,0.0007326007,0.00091512356,1.0318134,1.0280541,0.003759265,0.0036433574
945,0.7814424,0.7807122,0.0007302165,0.000934447,0.95668393,0.9561801,0.00050383806,0.0005266505
592,0.8316219,0.830908,0.00071388483,0.00085842476,1.1046278,1.1011347,0.0034931898,0.0031623228
53,0.82649475,0.82579005,0.0007047057,0.0008526439,1.0713854,1.07109,0.00029540062,0.00027571837
54,0.7909139,0.79021055,0.0007033348,0.00088926853,0.9900228,0.985865,0.0041577816,0.0041996827
223,0.80993795,0.80924076,0.00069719553,0.00086080114,1.0308101,1.0227638,0.008046269,0.0078057726
346,0.38816532,0.3874783,0.00068703294,0.0017699493,0.29037866,0.28497344,0.0054052174,0.018614376
506,0.79522306,0.79454154,0.0006815195,0.00085701677,1.0016245,0.99728274,0.0043417215,0.00433468
155,0.8238445,0.8231638,0.00068068504,0.00082623,1.0942434,1.0910387,0.0032047033,0.0029286933
71,0.7957376,0.7950612,0.0006764531,0.0008500957,1.0235204,1.0209295,0.0025908947,0.0025313564
449,0.80289245,0.8022175,0.000674963,0.00084066426,1.0538869,1.0486588,0.0052280426,0.0049607246
491,0.30168086,0.30100915,0.00067171454,0.0022265732,0.21276765,0.209098,0.0036696494,0.017247215
960,0.84106755,0.84039885,0.0006687045,0.00079506636,1.1046852,1.104151,0.0005341768,0.00048355572
650,0.78620374,0.7855496,0.000654161,0.00083205017,0.9916934,0.9886478,0.003045559,0.0030710693
800,0.80971825,0.8090686,0.000649631,0.00080229266,1.0372056,1.0357653,0.0014402866,0.0013886221
589,0.85712683,0.8564932,0.000633657,0.0007392803,1.133935,1.1288426,0.0050923824,0.0044908947
576,0.842593,0.8419773,0.000615716,0.0007307395,1.1430855,1.1407403,0.0023452044,0.0020516438
760,0.79968613,0.7990757,0.00061041117,0.00076331344,1.013001,1.0121696,0.0008313656,0.0008206958
754,0.805714,0.80510813,0.0006058812,0.00075198046,1.0397683,1.0372221,0.0025461912,0.0024488063
598,0.8303559,0.8297724,0.00058346987,0.00070267444,1.0726924,1.070318,0.0023744106,0.0022135056
302,0.77550584,0.7749326,0.00057321787,0.00073915353,0.93427664,0.93389493,0.00038170815,0.0004085601
586,0.78688145,0.7863245,0.0005569458,0.0007077887,0.96752274,0.96297437,0.004548371,0.004701048
704,0.8202643,0.81972116,0.0005431175,0.00066212506,1.072532,1.0743886,-0.0018565655,-0.0017310117
811,0.8093523,0.8088261,0.0005261898,0.0006501369,1.0472043,1.0447338,0.0024704933,0.0023591323
396,0.8501966,0.8496752,0.00052142143,0.0006132951,1.0872235,1.087459,-0.00023543835,-0.00021655008
723,0.7946599,0.79414606,0.00051385164,0.0006466309,1.0085742,1.0063003,0.0022739172,0.0022545857
995,0.826108,0.8255959,0.0005120635,0.0006198506,1.0605289,1.0569507,0.003578186,0.0033739638
796,0.84290785,0.8423992,0.00050866604,0.00060346577,1.125854,1.1202981,0.005555868,0.004934803
672,0.8290059,0.82850105,0.00050485134,0.00060898403,1.0735576,1.0712122,0.0023454428,0.0021847386
72,0.79718417,0.7966872,0.0004969835,0.0006234237,1.0168002,1.0121721,0.0046280622,0.0045515946
887,0.86976546,0.86927193,0.00049352646,0.00056742475,1.1564182,1.1535026,0.0029156208,0.0025212513
21,0.7935114,0.7930233,0.00048810244,0.00061511714,0.9964916,0.9971436,-0.0006520152,-0.0006543108
52,0.80775255,0.807271,0.00048154593,0.00059615524,1.015182,1.0142089,0.00097310543,0.00095855264
238,0.8334842,0.8330046,0.00047957897,0.00057539064,1.0926205,1.0897222,0.0028983355,0.002652646
990,0.7924166,0.7919385,0.00047808886,0.0006033302,1.0025017,1.0024853,1.6450882e-05,1.640983e-05
493,0.8237587,0.82328576,0.00047296286,0.00057415216,1.0628833,1.0611134,0.0017699003,0.0016651879
788,0.79434377,0.7938717,0.0004720688,0.00059428776,0.99017185,0.98853093,0.0016409159,0.0016572031
554,0.85813916,0.85766834,0.0004708171,0.0005486489,1.1566379,1.1560882,0.00054967403,0.00047523432
683,0.8389232,0.8384586,0.0004646182,0.00055382686,1.1116556,1.1121898,-0.0005341768,-0.00048052368
234,0.7971291,0.79668444,0.00044465065,0.00055781513,1.0215324,1.0209551,0.0005773306,0.0005651613
794,0.81186473,0.8114474,0.00041735172,0.0005140656,1.032057,1.030371,0.0016860962,0.0016337238
913,0.2829821,0.282565,0.0004171133,0.0014739918,0.21477051,0.21038048,0.004390031,0.020440567
809,0.8355856,0.8351767,0.00040888786,0.0004893429,1.0822071,1.0785909,0.0036162138,0.0033415174
8,0.7424194,0.74203485,0.00038456917,0.0005179945,0.88204217,0.8763047,0.0057374835,0.006504772
356,0.80675995,0.8063914,0.00036853552,0.0004568094,1.0347065,1.0301262,0.0045802593,0.0044266265
638,0.77271223,0.77234626,0.00036597252,0.00047362072,0.9509556,0.949637,0.0013186336,0.0013866405
621,0.7788082,0.7784513,0.000356853,0.00045820398,0.94292575,0.9465503,-0.0036245584,-0.003843949
596,0.78033835,0.7799818,0.00035655499,0.00045692356,0.96788645,0.97713304,-0.009246588,-0.00955338
57,0.8172159,0.81687343,0.0003424883,0.00041909155,1.0836229,1.0850838,-0.0014609098,-0.0013481717
778,0.81124073,0.8109031,0.0003376603,0.00041622703,1.0555146,1.0519935,0.0035210848,0.003335894
755,0.8172348,0.816904,0.00033080578,0.0004047867,1.0654515,1.0638454,0.0016061068,0.0015074424
111,0.81878936,0.81846035,0.00032901764,0.0004018343,1.0272932,1.0264969,0.00079631805,0.00077516143
132,0.81553614,0.8152075,0.00032866,0.0004029987,1.0448941,1.0460324,-0.0011383295,-0.001089421
779,0.799477,0.7991514,0.00032556057,0.00040721695,1.0168986,1.0174075,-0.00050890446,-0.0005004476
682,0.7984264,0.7981073,0.00031906366,0.00039961562,0.98594457,0.98762625,-0.0016816854,-0.0017056592
891,0.794876,0.79456276,0.0003132224,0.00039405192,1.0117867,1.0141218,-0.0023350716,-0.0023078695
817,0.84040177,0.84009606,0.00030571222,0.00036376913,1.1371595,1.1392988,-0.00213933,-0.0018812928
611,0.8293862,0.82908475,0.0003014207,0.00036342622,1.1065857,1.1083153,-0.0017296076,-0.0015630127
850,0.82061464,0.8203148,0.00029981136,0.00036534976,1.0353302,1.0325216,0.0028085709,0.0027127296
944,0.7895962,0.7893073,0.0002889037,0.0003658879,0.9921036,0.9878668,0.0042367578,0.004270479
23,0.77996963,0.7796965,0.00027310848,0.00035015272,0.96374,0.9634493,0.00029069185,0.00030162893
671,0.8155858,0.8153206,0.00026518106,0.00032514185,1.0634775,1.0640197,-0.00054216385,-0.00050980283
94,0.8138033,0.8135424,0.00026088953,0.00032058056,1.0579796,1.0558364,0.0021431446,0.0020256955
230,0.80783737,0.80758,0.00025737286,0.0003185949,1.0414678,1.0401881,0.0012797117,0.0012287579
776,0.85241216,0.8521884,0.00022375584,0.00026249723,1.1127435,1.1126466,9.691715e-05,8.7097476e-05
940,0.7906411,0.79042184,0.00021928549,0.00027735147,0.9906325,0.9922959,-0.0016634464,-0.0016791761
209,0.8185702,0.8183527,0.00021749735,0.00026570397,1.0759009,1.0736859,0.0022150278,0.0020587656
902,0.844744,0.8445288,0.00021523237,0.00025479004,1.1237775,1.1238801,-0.0001026392,-9.133409e-05
47,0.8534473,0.8532418,0.00020551682,0.00024080786,1.153184,1.150234,0.0029500723,0.0025581974
288,0.76763976,0.76744896,0.00019079447,0.0002485469,0.9331826,0.93332285,-0.00014024973,-0.00015029185
935,0.7815534,0.7813715,0.00018191338,0.00023275873,0.96559197,0.95997363,0.005618334,0.0058185384
748,0.8191504,0.81897485,0.00017553568,0.00021428993,1.029472,1.0278285,0.0016435385,0.0015964868
986,0.78893024,0.78875995,0.00017029047,0.00021584984,0.98663366,0.98734605,-0.0007123947,-0.00072204584
80,0.8042209,0.8040545,0.00016641617,0.00020692842,0.99190414,0.988737,0.0031671524,0.0031930024
880,0.81126374,0.81109864,0.00016510487,0.00020351565,1.0524565,1.0529925,-0.00053596497,-0.00050925143
519,0.8213113,0.8211522,0.0001590848,0.0001936961,1.0323634,1.0333517,-0.000988245,-0.0009572647
25,0.7762301,0.77607507,0.00015503168,0.00019972387,0.9440206,0.947684,-0.003663361,-0.0038805944
458,0.7886528,0.7884993,0.00015348196,0.00019461285,0.9991459,0.9987728,0.00037312508,0.00037344403
563,0.79146695,0.79131526,0.00015169382,0.0001916616,1.0114675,1.009119,0.002348423,0.002321798
337,0.79531854,0.79516923,0.00014930964,0.00018773564,1.0121988,1.0164893,-0.0042904615,-0.0042387536
186,0.7961785,0.79603076,0.00014775991,0.00018558641,1.0175542,1.0155354,0.0020188093,0.0019839823
500,0.36053416,0.36039594,0.00013822317,0.00038338438,0.26537338,0.260447,0.0049263835,0.01856397
420,0.82448775,0.8243675,0.00012022257,0.00014581486,1.0916872,1.0907344,0.00095283985,0.000872814
726,0.8158768,0.81576467,0.00011211634,0.00013741822,1.0383533,1.038941,-0.0005877018,-0.00056599407
698,0.8119993,0.8118933,0.00010603666,0.00013058713,1.052829,1.0481768,0.0046522617,0.0044188197
324,0.7828348,0.78273046,0.00010436773,0.00013332025,0.97435254,0.97264236,0.0017101765,0.0017551928
242,0.8045557,0.80445343,0.00010228157,0.00012712802,1.0255129,1.025232,0.0002809763,0.0002739861
634,0.8401659,0.8400664,9.953976e-05,0.00011847631,1.1088254,1.1064776,0.002347827,0.0021174
833,0.8034666,0.8033755,9.11355e-05,0.000113427865,1.0564343,1.0544587,0.0019755363,0.001870004
623,0.79191494,0.79183084,8.4102154e-05,0.00010620099,1.0039432,1.0003434,0.003599763,0.003585624
456,0.8561874,0.85611385,7.355213e-05,8.590658e-05,1.1659596,1.1617132,0.004246354,0.0036419393
665,0.80167484,0.80160165,7.3194504e-05,9.130198e-05,1.0433143,1.0398369,0.0034774542,0.0033330838
574,0.8307447,0.8306843,6.0379505e-05,7.2681185e-05,1.0642306,1.0627034,0.0015271902,0.0014350181
551,0.83691454,0.8368582,5.632639e-05,6.730244e-05,1.1225718,1.1264515,-0.0038796663,-0.0034560517
464,0.7864003,0.7863458,5.453825e-05,6.9351765e-05,0.98645777,0.9847266,0.0017311573,0.0017549229
481,0.79984844,0.79980826,4.017353e-05,5.022643e-05,0.9992735,1.0006919,-0.0014184117,-0.0014194429
531,0.8279916,0.82796234,2.926588e-05,3.5345623e-05,1.069614,1.0674175,0.0021965504,0.0020535917
364,0.83143157,0.8314046,2.69413e-05,3.2403506e-05,1.1136888,1.1094851,0.004203677,0.0037745526
712,0.78975683,0.78974426,1.257658e-05,1.5924623e-05,0.96693254,0.97305113,-0.0061185956,-0.0063278414
323,0.82965684,0.8296606,-3.7550926e-06,-4.5260795e-06,1.0698212,1.0731577,-0.0033364296,-0.0031186796
528,0.7746129,0.7746185,-5.6028366e-06,-7.2330795e-06,0.9525252,0.95115167,0.0013735294,0.0014419875
530,0.81958675,0.81960946,-2.270937e-05,-2.7708316e-05,1.0495337,1.0462053,0.0033284426,0.0031713536
273,0.85310316,0.85312814,-2.4974346e-05,-2.9274708e-05,1.160409,1.1566838,0.003725171,0.0032102226
617,0.8089409,0.80896735,-2.6464462e-05,-3.2714954e-05,1.0295628,1.0297993,-0.00023651123,-0.00022972006
982,0.8128681,0.812897,-2.8908253e-05,-3.5563276e-05,1.0471973,1.0457543,0.0014430285,0.0013779909
276,0.80864537,0.80867666,-3.129244e-05,-3.869736e-05,1.0196707,1.017177,0.0024937391,0.002445632
553,0.7738839,0.77391726,-3.33786e-05,-4.313128e-05,0.95700467,0.95530254,0.0017021298,0.0017786014
335,0.82632494,0.8263636,-3.8683414e-05,-4.6813806e-05,1.105431,1.1010615,0.0043694973,0.0039527547
737,0.8291269,0.8291664,-3.951788e-05,-4.766204e-05,1.0890042,1.0867368,0.0022673607,0.0020820496
571,0.78889465,0.7889381,-4.3451786e-05,-5.5079327e-05,0.9765107,0.9750726,0.0014380813,0.0014726734
333,0.81796813,0.81801695,-4.8816204e-05,-5.9679835e-05,1.0523813,1.0502119,0.0021693707,0.0020613922
123,0.82288843,0.8229437,-5.5253506e-05,-6.7145804e-05,1.0613775,1.0628997,-0.0015221834,-0.0014341583
87,0.83396333,0.8340299,-6.657839e-05,-7.983371e-05,1.0872581,1.0941169,-0.0068588257,-0.0063083693
893,0.7918604,0.7919336,-7.3194504e-05,-9.24336e-05,0.97068876,0.9660493,0.0046394467,0.004779541
663,0.753405,0.7534874,-8.2433224e-05,-0.00010941423,0.90899366,0.9142054,-0.005211711,-0.0057334956
405,0.80250067,0.80258447,-8.380413e-05,-0.000104428735,1.0331243,1.0313398,0.0017845631,0.0017273459
212,0.82922894,0.8293321,-0.00010317564,-0.00012442359,1.1064261,1.1095177,-0.0030915737,-0.002794198
256,0.84367293,0.8437781,-0.00010514259,-0.00012462483,1.1170199,1.118232,-0.00121212,-0.0010851374
161,0.8553289,0.855442,-0.00011307001,-0.00013219478,1.1296088,1.1359771,-0.0063683987,-0.005637703
708,0.80603504,0.8061527,-0.00011765957,-0.00014597327,1.0195692,1.0158316,0.0037375689,0.0036658316
888,0.8161582,0.81628096,-0.00012278557,-0.00015044335,1.0646167,1.0630891,0.0015275478,0.0014348336
540,0.8239274,0.8240515,-0.00012409687,-0.00015061627,1.1046761,1.1063846,-0.0017085075,-0.001546614
815,0.804672,0.80481046,-0.00013846159,-0.00017207209,1.0007721,0.9989754,0.0017967224,0.0017953363
662,0.86922,0.8693854,-0.00016540289,-0.00019028886,1.1645873,1.1643121,0.00027513504,0.00023625111
604,0.7876719,0.7878377,-0.00016576052,-0.0002104436,1.0038464,0.9992797,0.004566729,0.004549231
590,0.82384855,0.8240235,-0.00017493963,-0.00021234441,1.0504627,1.0493714,0.001091361,0.0010389336
518,0.84589,0.846065,-0.00017499924,-0.0002068818,1.1047648,1.1072314,-0.0024665594,-0.0022326557
993,0.8400567,0.8402324,-0.00017565489,-0.00020909884,1.1084358,1.1085466,-0.00011086464,-0.000100019
951,0.8022214,0.8024001,-0.00017869473,-0.00022274988,1.0150901,1.0130353,0.0020548105,0.002024264
395,0.81132793,0.81152767,-0.00019973516,-0.00024618302,1.0635293,1.062422,0.0011072159,0.0010410771
585,0.7661452,0.76636285,-0.00021761656,-0.00028404087,0.93697923,0.9337717,0.0032075047,0.00342324
16,0.8289175,0.8291364,-0.00021886826,-0.00026404107,1.0628107,1.065147,-0.0023363829,-0.002198306
378,0.8078599,0.80808294,-0.00022304058,-0.0002760882,1.0349684,1.0385454,-0.003576994,-0.0034561383
388,0.78798467,0.78822297,-0.00023829937,-0.00030241624,0.9688094,0.96577036,0.003039062,0.0031369037
70,0.78026277,0.7805063,-0.00024354458,-0.00031213148,0.96673286,0.9654244,0.0013084412,0.0013534671
369,0.8071111,0.8073564,-0.00024533272,-0.000303964,1.0492588,1.049186,7.2836876e-05,6.941745e-05
807,0.8269296,0.8271764,-0.00024676323,-0.000298409,1.1163812,1.1116595,0.0047216415,0.004229417
305,0.77428484,0.77454454,-0.00025969744,-0.00033540296,0.95665747,0.9547541,0.0019033551,0.0019895888
231,0.7975042,0.79776955,-0.00026535988,-0.00033273792,1.0109086,1.0122293,-0.0013207197,-0.0013064679
879,0.7996213,0.79988974,-0.00026845932,-0.0003357331,1.0118455,1.014731,-0.00288558,-0.0028517991
312,0.7974806,0.79775345,-0.00027287006,-0.00034216515,0.97781616,0.97754234,0.00027382374,0.000280036
98,0.79156023,0.7918387,-0.0002784729,-0.00035180253,0.9800401,0.9840463,-0.004006207,-0.004087799
515,0.80038244,0.80070716,-0.0003247261,-0.00040571368,1.0264388,1.0276215,-0.0011826754,-0.0011522123
29,0.8024095,0.80275035,-0.00034081936,-0.0004247449,1.0056096,1.0058084,-0.00019872189,-0.00019761335
614,0.84691906,0.8472689,-0.00034981966,-0.00041304968,1.1536624,1.1524293,0.0012331009,0.0010688576
959,0.81489927,0.8152499,-0.00035065413,-0.00043030365,1.0394236,1.0374584,0.0019651651,0.0018906298
46,0.80837053,0.80872375,-0.00035321712,-0.00043694954,1.0214036,1.0249733,-0.0035697222,-0.0034949186
199,0.83211964,0.8324744,-0.00035476685,-0.00042634114,1.1034381,1.0998095,0.0036286116,0.0032884595
19,0.8064066,0.8067623,-0.00035566092,-0.00044104413,1.05363,1.0532327,0.00039732456,0.00037710066
133,0.7828859,0.78324294,-0.00035703182,-0.0004560458,0.9950925,0.9943699,0.0007225871,0.0007261507
761,0.8160656,0.8164293,-0.00036370754,-0.00044568419,1.0451726,1.0440515,0.0011210442,0.0010725925
339,0.80470353,0.805073,-0.0003694892,-0.00045916188,1.0068393,1.0081991,-0.0013598204,-0.0013505834
679,0.83134305,0.8317152,-0.0003721714,-0.0004476749,1.0649242,1.0656285,-0.0007042885,-0.0006613508
332,0.7723653,0.77274966,-0.00038439035,-0.0004976795,0.93973124,0.9401003,-0.00036907196,-0.00039274205
37,0.782191,0.78258014,-0.00038915873,-0.0004975239,0.9661677,0.96592724,0.00024044514,0.00024886482
176,0.83025503,0.8306471,-0.00039207935,-0.00047223966,1.109173,1.1102434,-0.0010703802,-0.00096502545
184,0.81275266,0.8131552,-0.00040251017,-0.0004952431,1.0756378,1.0751059,0.00053191185,0.0004945083
953,0.798879,0.7992844,-0.0004053712,-0.000507425,0.99820703,1.0018029,-0.0035958886,-0.0036023476
567,0.8056234,0.8060367,-0.0004132986,-0.0005130171,1.0236621,1.0263661,-0.0027040243,-0.0026415205
730,0.82972217,0.83013856,-0.00041639805,-0.00050185237,1.0773151,1.0773528,-3.7670135e-05,-3.4966684e-05
666,0.8152572,0.8156756,-0.0004184246,-0.00051324244,1.0399439,1.0403435,-0.00039958954,-0.00038424143
278,0.80536586,0.80578554,-0.0004196763,-0.0005211002,1.0277598,1.0291232,-0.0013633966,-0.0013265713
559,0.7939195,0.79434013,-0.00042062998,-0.0005298144,1.0026532,1.0033197,-0.00066649914,-0.00066473545
936,0.8217574,0.8221784,-0.0004210472,-0.0005123741,1.0633907,1.056885,0.006505728,0.006117909
48,0.7751916,0.7756146,-0.00042301416,-0.00054568984,0.9640385,0.9639797,5.877018e-05,6.0962484e-05
743,0.82737726,0.8278028,-0.00042551756,-0.0005142969,1.090523,1.0891466,0.0013763905,0.0012621379
177,0.81023467,0.8106625,-0.00042784214,-0.0005280472,1.0451291,1.0441024,0.0010266304,0.0009823001
116,0.84489113,0.8453223,-0.00043118,-0.00051033794,1.1295635,1.1239244,0.0056390762,0.0049922615
764,0.81803423,0.8184673,-0.00043308735,-0.00052942446,1.0751785,1.0755385,-0.00036001205,-0.00033483934
635,0.78709435,0.7875338,-0.00043946505,-0.0005583385,0.9969588,0.9998597,-0.0029008985,-0.0029097477
591,0.80732197,0.80776775,-0.00044578314,-0.00055217516,1.0416667,1.0414529,0.00021386147,0.00020530699
322,0.7957931,0.7962456,-0.00045245886,-0.0005685634,1.0121787,1.0108721,0.0013065338,0.0012908134
834,0.8365731,0.83702624,-0.0004531145,-0.00054163166,1.1062517,1.1146678,-0.008416057,-0.007607723
866,0.812784,0.8132469,-0.00046288967,-0.00056951126,1.0592194,1.0598192,-0.00059986115,-0.0005663238
696,0.83121306,0.831677,-0.00046396255,-0.00055817526,1.0791171,1.075892,0.0032250881,0.002988636
939,0.83524525,0.83571804,-0.00047278404,-0.0005660422,1.0623709,1.0620168,0.0003540516,0.00033326552
969,0.80857074,0.80906326,-0.0004925132,-0.00060911576,1.0460393,1.0437433,0.0022960901,0.0021950323
886,0.80240875,0.80291075,-0.0005019903,-0.00062560424,1.0758086,1.0757877,2.0980835e-05,1.9502386e-05
385,0.8015855,0.8020985,-0.0005130172,-0.00064000307,1.0072919,1.0070211,0.0002708435,0.00026888284
773,0.7948161,0.7953344,-0.000518322,-0.0006521282,1.0138632,1.0127684,0.0010948181,0.0010798479
502,0.7818011,0.78232265,-0.00052154064,-0.0006671014,0.95232224,0.9514666,0.0008556247,0.00089846127
